Timestamp,Measurement,Temperature,,,,,
4/8/2018 3:53:55,-0.517703,22.521614,-0.002984178245,,,,
4/8/2018 3:58:13,-0.490431,22.487843,-0.003007812498,,,,
4/8/2018 4:02:33,-0.303349,22.487843,-0.003010324072,,,,
4/8/2018 4:06:53,-0.430622,22.487843,-0.003013310183,,,,
4/8/2018 4:11:13,-0.286124,22.454071,-0.0030075463,,,,
4/8/2018 4:15:33,-0.228708,22.454071,-0.003009965279,,,,
4/8/2018 4:19:53,-0.340191,22.454071,-0.003014062502,,,,
4/8/2018 4:24:13,0.105263,22.4202,-0.003005636565,,,,
4/8/2018 4:28:33,-0.007177,22.386431,-0.003011631947,,,,
4/8/2018 4:32:53,-0.07799,22.386431,-0.003009131942,,,,
4/8/2018 4:37:13,0.309091,22.386431,-0.003009467597,,,,
4/8/2018 4:41:33,0.580861,22.352661,-0.003009641201,,,,
4/8/2018 4:45:53,0.864115,22.352661,-0.003009895838,,,,
4/8/2018 4:50:13,0.795215,22.31879,-0.003010694447,,,,
4/8/2018 4:54:34,0.559809,22.31879,-0.003008912034,,,,
4/8/2018 4:58:53,0.773206,22.352661,-0.003010219902,,,,
4/8/2018 5:03:14,0.667943,22.285021,-0.003009502325,,,,
4/8/2018 5:07:34,0.390431,22.285021,-0.003010300919,,,,
4/8/2018 5:11:54,0.496651,22.251253,-0.00301083333,,,,
4/8/2018 5:16:14,0.698086,22.251253,-0.00300833334,,,,
4/8/2018 5:20:34,0.503828,22.217382,-0.00301004629,,,,
4/8/2018 5:24:54,1.072727,22.217382,-0.003010740744,,,,
4/8/2018 5:29:14,1.004306,22.217382,-0.003012118053,,,,
4/8/2018 5:33:34,0.870813,22.217382,-0.00300759259,,,,
4/8/2018 5:37:54,1.030622,22.217382,-0.003010474538,,,,
4/8/2018 5:42:14,0.904785,22.217382,-0.003012557878,,,,
4/8/2018 5:46:34,1.317703,22.183615,-0.003007280087,,,,
4/8/2018 5:50:54,1.159809,22.149847,-0.003016145834,,,,
4/8/2018 5:55:15,1.369856,22.183615,-0.003109791673,,,,
4/8/2018 5:59:44,1.363636,22.149847,-0.003404270828,,,,
4/8/2018 6:04:38,1.231579,22.149847,-0.002509780097,,,,
4/8/2018 6:08:15,0.873206,22.149847,-0.00300950231,,,,
4/8/2018 6:12:35,0.860287,22.115978,-0.003011412038,,,,
4/8/2018 6:16:55,1.121053,22.115978,-0.003010682871,,,,
4/8/2018 6:21:15,1.408612,22.115978,-0.003010081018,,,,
4/8/2018 6:25:35,1.311005,22.115978,-0.003010405089,,,,
4/8/2018 6:29:55,1.260766,22.115978,-0.00301108796,,,,
4/8/2018 6:34:15,1.55311,22.082212,-0.003010347224,,,,
4/8/2018 6:38:35,1.664593,22.082212,-0.003010520835,,,,
4/8/2018 6:42:55,1.756938,22.082212,-0.003010578708,,,,
4/8/2018 6:47:15,1.805263,22.082212,-0.003013344904,,,,
4/8/2018 6:51:36,1.740191,22.048447,-0.003010601853,,,,
4/8/2018 6:55:56,2.142584,22.048447,-0.003039999996,,,,
4/8/2018 7:00:19,2.148325,22.048447,-0.002979004632,,,,
4/8/2018 7:04:36,1.969857,22.048447,-0.003008240739,,,,
4/8/2018 7:08:56,1.997608,22.048447,-0.00301010417,,,,
4/8/2018 7:13:16,2.091388,22.048447,-0.003013587964,,,,
4/8/2018 7:17:36,2.67177,22.014578,-0.003008078704,,,,
4/8/2018 7:21:56,2.514832,22.014578,-0.003012986112,,,,
4/8/2018 7:26:17,2.532058,22.014578,-0.003008032407,,,,
4/8/2018 7:30:36,2.88756,22.048447,-0.003011643515,,,,
4/8/2018 7:34:57,2.5689,22.048447,-0.003009942135,,,,
4/8/2018 7:39:17,2.937799,22.014578,-0.003010381944,,,,
4/8/2018 7:43:37,2.996172,22.014578,-0.003011307868,,,,
4/8/2018 7:47:57,3.050239,22.014578,-0.003009837965,,,,
4/8/2018 7:52:17,2.950239,22.014578,-0.003011122681,,,,
4/8/2018 7:56:37,2.792823,22.014578,-0.003014525464,,,,
4/8/2018 8:00:58,3.400478,22.014578,-0.003006412036,,,,
4/8/2018 8:05:17,3.264115,21.980812,-0.00301015046,,,,
4/8/2018 8:09:37,3.341627,22.048447,-0.003010729168,,,,
4/8/2018 8:13:58,3.179426,22.014578,-0.00301075232,,,,
4/8/2018 8:18:18,2.953588,22.014578,-0.003010208326,,,,
4/8/2018 8:22:38,2.955503,22.014578,-0.003014560192,,,,
4/8/2018 8:26:58,3.17512,22.014578,-0.003008807864,,,,
4/8/2018 8:31:18,3.146411,22.048447,-0.003010787041,,,,
4/8/2018 8:35:38,3.447368,22.014578,-0.003008541666,,,,
4/8/2018 8:39:58,3.723445,22.014578,-0.003010219909,,,,
4/8/2018 8:44:18,4.430143,22.014578,-0.003012060188,,,,
4/8/2018 8:48:39,4.399043,22.014578,-0.003010752313,,,,
4/8/2018 8:52:59,4.376555,22.048447,-0.00300931713,,,,
4/8/2018 8:57:19,4.604784,22.048447,-0.003011030094,,,,
4/8/2018 9:01:39,4.833493,22.014578,-0.003010706016,,,,
4/8/2018 9:05:59,4.677512,22.048447,-0.003011539353,,,,
4/8/2018 9:10:19,4.709091,22.048447,-0.003010451386,,,,
4/8/2018 9:14:39,4.208612,22.048447,-0.003010115746,,,,
4/8/2018 9:18:59,3.195215,22.048447,-0.003012430549,,,,
4/8/2018 9:23:20,2.887081,22.082212,-0.003009351858,,,,
4/8/2018 9:27:40,3.299521,22.082212,-0.003010775457,,,,
4/8/2018 9:32:00,3.26555,22.048447,-0.003013692134,,,,
4/8/2018 9:36:20,3.432536,22.048447,-0.003045462967,,,,
4/8/2018 9:40:43,3.724402,22.048447,-0.002973993047,,,,
4/8/2018 9:45:00,3.447368,22.082212,-0.003009085653,,,,
4/8/2018 9:49:20,3.84689,22.082212,-0.003009756947,,,,
4/8/2018 9:53:40,3.679904,22.082212,-0.003014895832,,,,
4/8/2018 9:58:01,3.880383,22.115978,-0.003006157407,,,,
4/8/2018 10:02:21,3.905742,22.115978,-0.003010717592,,,,
4/8/2018 10:06:41,4.004306,22.115978,-0.003014085647,,,,
4/8/2018 10:11:01,3.521053,22.149847,-0.003008518521,,,,
4/8/2018 10:15:21,3.12201,22.149847,-0.003012129629,,,,
4/8/2018 10:19:41,3.428708,22.149847,-0.003010914348,,,,
4/8/2018 10:24:01,3.088517,22.149847,-0.003010069442,,,,
4/8/2018 10:28:21,3.511962,22.183615,-0.003008368061,,,,
4/8/2018 10:32:41,3.348804,22.183615,-0.003014282411,,,,
4/8/2018 10:37:02,3.427751,22.183615,-0.003008090272,,,,
4/8/2018 10:41:22,3.400478,22.217382,-0.003010451393,,,,
4/8/2018 10:45:42,3.250718,22.217382,-0.003014571761,,,,
4/8/2018 10:50:02,3.354545,22.217382,-0.003009618049,,,,
4/8/2018 10:54:22,3.390909,22.217382,-0.006019305561,,,,
4/8/2018 11:03:02,3.274163,22.251253,-0.003008761574,,,,
4/8/2018 11:07:22,3.333971,22.285021,-0.003049548606,,,,
4/8/2018 11:11:46,3.454545,22.285021,-0.002971967588,,,,
4/8/2018 11:16:03,3.869378,22.285021,-0.006051689823,,,,
4/8/2018 11:24:45,4.394737,22.352661,-0.002981481477,,,,
4/8/2018 11:29:03,4.863636,22.352661,-0.003009305554,,,,
4/8/2018 11:33:23,4.88756,22.352661,-0.003009201391,,,,
4/8/2018 11:37:43,4.757895,22.386431,-0.003011145833,,,,
4/8/2018 11:42:03,4.361722,22.4202,-0.003010763889,,,,
4/8/2018 11:46:23,4.159809,22.386431,-0.003012037036,,,,
4/8/2018 11:50:44,4.334928,22.4202,-0.003010162036,,,,
4/8/2018 11:55:04,4.710048,22.454071,-0.003011342596,,,,
4/8/2018 11:59:24,4.725359,22.454071,-0.003015451388,,,,
4/8/2018 12:03:44,4.508134,22.454071,-0.003003819445,,,,
4/8/2018 12:08:04,4.491866,22.487843,-0.003010219909,,,,
4/8/2018 12:12:24,4.660766,22.521614,-0.003011400462,,,,
4/8/2018 12:16:44,4.501914,22.555384,-0.003010451393,,,,
4/8/2018 12:21:04,4.370813,22.555384,-0.003013483787,,,,
4/8/2018 12:25:25,4.660287,22.555384,-0.003008553249,,,,
4/8/2018 12:29:45,5.02488,22.555384,-0.003010925924,,,,
4/8/2018 12:34:05,4.996172,22.62303,-0.003010937493,,,,
4/8/2018 12:38:25,5.560287,22.62303,-0.003010821762,,,,
4/8/2018 12:42:45,5.782775,22.62303,-0.00301054398,,,,
4/8/2018 12:47:05,6.19378,22.656801,-0.003009525462,,,,
4/8/2018 12:51:25,6.333014,22.690575,-0.003012280096,,,,
4/8/2018 12:55:45,6.398565,22.690575,-0.003010729168,,,,
4/8/2018 13:00:06,6.172249,22.724449,-0.003012256944,,,,
4/8/2018 13:04:26,6.900478,22.724449,-0.003010231478,,,,
4/8/2018 13:08:46,7.057895,22.758223,-0.003020104166,,,,
4/8/2018 13:13:07,7.083253,22.791996,-0.002997164353,,,,
4/8/2018 13:17:26,7.867464,22.791996,-0.003010798609,,,,
4/8/2018 13:21:46,8.506699,22.825871,-0.003014768525,,,,
4/8/2018 13:26:06,7.378469,22.859646,-0.003010023145,,,,
4/8/2018 13:30:26,7.085646,22.859646,-0.003008101849,,,,
4/8/2018 13:34:46,6.716268,22.859646,-0.003010694447,,,,
4/8/2018 13:39:07,6.045933,22.893419,-0.003011944442,,,,
4/8/2018 13:43:27,6.108134,22.927296,-0.006019826396,,,,
4/8/2018 13:52:07,6.784211,22.961071,-0.003009317123,,,,
4/8/2018 13:56:27,7.488517,22.961071,-0.006026342598,,,,
4/8/2018 14:05:08,8.299521,22.994846,-0.006019606481,,,,
4/8/2018 14:13:48,9.118182,23.0625,-0.00604954861,,,,
4/8/2018 14:22:30,8.608612,23.130054,-0.005990821759,,,,
4/8/2018 14:31:08,7.424881,23.130054,-0.003007662039,,,,
4/8/2018 14:35:28,7.533493,23.163832,-0.003011041663,,,,
4/8/2018 14:39:48,7.30622,23.19771,-0.003013055553,,,,
4/8/2018 14:44:08,6.75311,23.19771,-0.00303892362,,,,
4/8/2018 14:48:31,6.710526,23.231489,-0.009001805549,,,,
4/8/2018 15:01:29,5.87177,23.265266,-0.003005902778,,,,
4/8/2018 15:05:48,6.195215,23.299147,-0.003008912041,,,,
4/8/2018 15:10:08,6.661244,23.332926,-0.003011458335,,,,
4/8/2018 15:14:28,7.073206,23.332926,-0.003013437497,,,,
4/8/2018 15:18:49,6.455981,23.366707,-0.003006921295,,,,
4/8/2018 15:23:09,6.256459,23.400587,-0.003010115746,,,,
4/8/2018 15:27:29,6.364594,23.400587,-0.003009120366,,,,
4/8/2018 15:31:49,6.930143,23.434366,-0.003012465277,,,,
4/8/2018 15:36:09,6.792823,23.434366,-0.003008703708,,,,
4/8/2018 15:40:29,6.677512,23.468147,-0.003008657404,,,,
4/8/2018 15:44:49,6.687081,23.468147,-0.003009166663,,,,
4/8/2018 15:49:09,7.095215,23.502029,-0.003011192137,,,,
4/8/2018 15:53:29,7.742105,23.53581,-0.003011539346,,,,
4/8/2018 15:57:49,8.122967,23.53581,-0.00300715278,,,,
4/8/2018 16:02:09,8.087081,23.569592,-0.003011759261,,,,
4/8/2018 16:06:29,8.268421,23.569592,-0.003008645828,,,,
4/8/2018 16:10:49,8.288517,23.603476,-0.00301403935,,,,
4/8/2018 16:15:10,7.630144,23.637259,-0.003010879635,,,,
4/8/2018 16:19:30,8.461722,23.637259,-0.003009259257,,,,
4/8/2018 16:23:50,8.782775,23.67104,-0.003009074077,,,,
4/8/2018 16:28:10,8.214355,23.704823,-0.003007939813,,,,
4/8/2018 16:32:30,7.256459,23.704823,-0.003011296292,,,,
4/8/2018 16:36:50,7.602392,23.704823,-0.003011666675,,,,
4/8/2018 16:41:10,8.295216,23.772491,-0.003008391199,,,,
4/8/2018 16:45:30,8.193301,23.738707,-0.00301133102,,,,
4/8/2018 16:49:50,7.921531,23.772491,-0.00300913195,,,,
4/8/2018 16:54:10,7.166507,23.806274,-0.003010949069,,,,
4/8/2018 16:58:30,7.761244,23.806274,-0.003009131942,,,,
4/8/2018 17:02:50,7.787081,23.873945,-0.003020358796,,,,
4/8/2018 17:07:11,7.773206,23.873945,-0.003001712961,,,,
4/8/2018 17:11:31,7.835407,23.840059,-0.003008969914,,,,
4/8/2018 17:15:51,8.370813,23.840059,-0.003011979163,,,,
4/8/2018 17:20:11,8.910526,23.873945,-0.003009178239,,,,
4/8/2018 17:24:31,8.7,23.90773,-0.003009722226,,,,
4/8/2018 17:28:51,9.492345,23.941515,-0.003011215282,,,,
4/8/2018 17:33:11,9.823445,23.941515,-0.003008217587,,,,
4/8/2018 17:37:31,9.737321,23.975401,-0.003009143518,,,,
4/8/2018 17:41:51,9.432536,23.975401,-0.003010844906,,,,
4/8/2018 17:46:11,8.996651,24.009188,-0.003008888889,,,,
4/8/2018 17:50:31,9.438756,24.042974,-0.003011018518,,,,
4/8/2018 17:54:51,9.466986,24.042974,-0.003013518522,,,,
4/8/2018 17:59:11,9.507177,24.042974,-0.003007407402,,,,
4/8/2018 18:03:31,8.941627,24.042974,-0.003028553241,,,,
4/8/2018 18:07:53,9.478469,24.076862,-0.002992280097,,,,
4/8/2018 18:12:12,9.83445,24.076862,-0.003011087967,,,,
4/8/2018 18:16:32,10.002871,24.110649,-0.003008125001,,,,
4/8/2018 18:20:52,9.730144,24.110649,-0.003011932866,,,,
4/8/2018 18:25:12,9.455024,24.110649,-0.003007511572,,,,
4/8/2018 18:29:32,9.696173,24.144436,-0.003012824076,,,,
4/8/2018 18:33:52,9.952153,24.144436,-0.003045196761,,,,
4/8/2018 18:38:15,9.604785,24.178326,-0.002973923605,,,,
4/8/2018 18:42:32,9.317703,24.178326,-0.003015347225,,,,
4/8/2018 18:46:53,9.836843,24.178326,-0.003003518519,,,,
4/8/2018 18:51:12,9.427752,24.178326,-0.003009710643,,,,
4/8/2018 18:55:32,9.202393,24.212112,-0.003009004635,,,,
4/8/2018 18:59:52,9.189474,24.212112,-0.003009548615,,,,
4/8/2018 19:04:12,9.171292,24.245901,-0.003012118053,,,,
4/8/2018 19:08:32,9.366985,24.245901,-0.003006504623,,,,
4/8/2018 19:12:52,9.600957,24.245901,-0.003010023152,,,,
4/8/2018 19:17:12,9.645454,24.245901,-0.003009444445,,,,
4/8/2018 19:21:32,9.713876,24.245901,-0.003010879627,,,,
4/8/2018 19:25:52,9.993301,24.245901,-0.003009490742,,,,
4/8/2018 19:30:12,10.268421,24.279791,-0.003009629632,,,,
4/8/2018 19:34:32,10.288995,24.279791,-0.003010092594,,,,
4/8/2018 19:38:52,10.301914,24.279791,-0.003013923611,,,,
4/8/2018 19:43:13,10.490431,24.279791,-0.003005844905,,,,
4/8/2018 19:47:33,10.300479,24.31358,-0.003010451386,,,,
4/8/2018 19:51:53,9.751196,24.31358,-0.003020034725,,,,
4/8/2018 19:56:14,9.672728,24.31358,-0.002998645839,,,,
4/8/2018 20:00:33,9.275599,24.347368,-0.003009710643,,,,
4/8/2018 20:04:53,9.8,24.31358,-0.003009293978,,,,
4/8/2018 20:09:13,9.786124,24.31358,-0.003041516204,,,,
4/8/2018 20:13:35,10.232536,24.347368,-0.003010335655,,,,
4/8/2018 20:17:56,10.330144,24.347368,-0.003011342589,,,,
4/8/2018 20:22:16,10.042106,24.347368,-0.002976550924,,,,
4/8/2018 20:26:33,10.266507,24.347368,-0.003009386579,,,,
4/8/2018 20:30:53,10.406698,24.381159,-0.003010486107,,,,
4/8/2018 20:35:13,10.217225,24.381159,-0.003008043983,,,,
4/8/2018 20:39:33,10.237799,24.381159,-0.003009803237,,,,
4/8/2018 20:43:53,10.467464,24.381159,-0.003013472226,,,,
4/8/2018 20:48:13,9.864594,24.381159,-0.003005625003,,,,
4/8/2018 20:52:33,9.855024,24.414949,-0.003009340275,,,,
4/8/2018 20:56:53,9.88134,24.381159,-0.003013356487,,,,
4/8/2018 21:01:13,10.066986,24.381159,-0.003007511565,,,,
4/8/2018 21:05:33,10.099043,24.414949,-0.003009687505,,,,
4/8/2018 21:09:53,10.214355,24.381159,-0.003010636574,,,,
4/8/2018 21:14:13,10.072248,24.381159,-0.003009548607,,,,
4/8/2018 21:18:33,10.305741,24.414949,-0.003008391206,,,,
4/8/2018 21:22:53,10.227751,24.414949,-0.003012048612,,,,
4/8/2018 21:27:14,10.404306,24.414949,-0.003012800924,,,,
4/8/2018 21:31:34,10.722488,24.381159,-0.003039907409,,,,
4/8/2018 21:35:57,10.466029,24.381159,-0.002976249998,,,,
4/8/2018 21:40:14,10.7311,24.414949,-0.003009629632,,,,
4/8/2018 21:44:34,10.616268,24.381159,-0.003010949069,,,,
4/8/2018 21:48:54,11.272727,24.414949,-0.003008912041,,,,
4/8/2018 21:53:14,11.204307,24.414949,-0.003009791668,,,,
4/8/2018 21:57:34,11.13445,24.381159,-0.003009976856,,,,
4/8/2018 22:01:54,10.818661,24.381159,-0.003013854162,,,,
4/8/2018 22:06:14,11.039234,24.381159,-0.003005219907,,,,
4/8/2018 22:10:34,11.223924,24.381159,-0.00300892361,,,,
4/8/2018 22:14:54,10.973684,24.381159,-0.003010381944,,,,
4/8/2018 22:19:14,10.984211,24.381159,-0.00301197917,,,,
4/8/2018 22:23:34,10.957417,24.381159,-0.003007060179,,,,
4/8/2018 22:27:54,11.169856,24.381159,-0.00301349537,,,,
4/8/2018 22:32:14,11.067943,24.381159,-0.003005763894,,,,
4/8/2018 22:36:34,10.826316,24.381159,-0.003009236112,,,,
4/8/2018 22:40:54,10.796651,24.381159,-0.003009317123,,,,
4/8/2018 22:45:14,11.03732,24.347368,-0.00301114584,,,,
4/8/2018 22:49:34,11.000957,24.347368,-0.003011087967,,,,
4/8/2018 22:53:55,10.869378,24.347368,-0.003006446757,,,,
4/8/2018 22:58:14,11.105742,24.347368,-0.003045370366,,,,
4/8/2018 23:02:37,11.327272,24.347368,-0.002975509262,,,,
4/8/2018 23:06:54,11.574162,24.347368,-0.003009189815,,,,
4/8/2018 23:11:14,11.525359,24.347368,-0.003009988424,,,,
4/8/2018 23:15:35,11.347368,24.347368,-0.006020879628,,,,
4/8/2018 23:24:15,11.601436,24.31358,-0.006027361116,,,,
4/8/2018 23:32:55,11.552631,24.31358,-0.003000763885,,,,
4/8/2018 23:37:15,11.811962,24.31358,-0.0030094213,,,,
4/8/2018 23:41:35,11.781818,24.279791,-0.003009594904,,,,
4/8/2018 23:45:55,11.67177,24.31358,-0.003009745371,,,,
4/8/2018 23:50:15,11.778469,24.279791,-0.003010358792,,,,
4/8/2018 23:54:35,11.644498,24.31358,-0.003010231485,,,,
4/8/2018 23:58:55,11.674163,24.279791,-0.003009907407,,,,
4/9/2018 0:03:15,11.579905,24.279791,-0.003009872686,,,,
4/9/2018 0:07:35,11.545933,24.279791,-0.003010138891,,,,
4/9/2018 0:11:55,11.397129,24.279791,-0.003009837965,,,,
4/9/2018 0:16:15,11.626794,24.279791,-0.003011134257,,,,
4/9/2018 0:20:35,11.901436,24.245901,-0.003012291665,,,,
4/9/2018 0:24:56,11.800957,24.245901,-0.003009016204,,,,
4/9/2018 0:29:16,11.653588,24.212112,-0.003009918983,,,,
4/9/2018 0:33:36,11.865071,24.245901,-0.003007743057,,,,
4/9/2018 0:37:56,11.675119,24.245901,-0.003011307868,,,,
4/9/2018 0:42:16,11.831579,24.212112,-0.003009293985,,,,
4/9/2018 0:46:36,12.039713,24.212112,-0.003009305554,,,,
4/9/2018 0:50:56,11.911962,24.212112,-0.003012002315,,,,
4/9/2018 0:55:16,11.79713,24.212112,-0.003008414351,,,,
4/9/2018 0:59:36,11.960766,24.212112,-0.003009548615,,,,
4/9/2018 1:03:56,11.726794,24.178326,-0.003010925924,,,,
4/9/2018 1:08:16,11.947847,24.178326,-0.0030112963,,,,
